,,nccl_init_ms,nccl_init_ms,nccl_init_ms,nccl_init_ms,nccl_init_ms,nccl_op_ms,nccl_op_ms,nccl_op_ms,nccl_op_ms,nccl_op_ms,gpu_kernel_ms,gpu_kernel_ms,gpu_kernel_ms,gpu_kernel_ms,gpu_kernel_ms,gpu_memcpy_ms,gpu_memcpy_ms,gpu_memcpy_ms,gpu_memcpy_ms,gpu_memcpy_ms,gpu_memset_ms,gpu_memset_ms,gpu_memset_ms,gpu_memset_ms,gpu_memset_ms,network_wait_ms,network_wait_ms,network_wait_ms,network_wait_ms,network_wait_ms,cuda_api_total_ms,cuda_api_total_ms,cuda_api_total_ms,cuda_api_total_ms,cuda_api_total_ms,gpu_mem_bytes,gpu_mem_bytes,gpu_mem_bytes,gpu_mem_bytes,gpu_mem_bytes
,,median,std,min,max,count,median,std,min,max,count,median,std,min,max,count,median,std,min,max,count,median,std,min,max,count,median,std,min,max,count,median,std,min,max,count,median,std,min,max,count
collective,algo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bcast,bine,2382.0251865,12.397909576255552,2363.537704,2407.613482,32,0.0535225,0.003144275664062058,0.0474245,0.06231,32,0.18468774999999998,0.025525632320925265,0.144656,0.235679,32,0.00152,0.0001843838912563641,0.001344,0.001888,32,0.009056000000000002,0.0011389191391154808,0.006592,0.009568,32,0.02566125,0.006771912683286603,0.015035,0.04449775,32,0.0089955,0.0005150097360495297,0.008011,0.009969,32,5050990.592,875753.0573881854,3298295.808,5497683.968,32
bcast,ring,985.2322115,23.379095185913577,979.281335,1053.639385,32,0.035595,0.010082472832512209,0.026905,0.05658,32,0.28720650000000003,0.1431476524794135,0.02976,0.507148,32,0.001376,0.00023262492091486052,0.001344,0.002111,32,0.002528,8.99376127854659e-05,0.002432,0.002752,32,0.99358775,3.1350907383456703,0.0250255,12.55366425,32,0.007935000000000001,0.0008876534397118383,0.0065155,0.010129,32,9961.472,0.0,9961.472,9961.472,32
reduce,bine,2186.7114625,13.423326734352516,2152.899626,2200.973779,32,0.04874,0.001831262089509252,0.044435,0.05247,32,0.04799175,0.05169658616527936,0.034272,0.228528,32,0.001376,0.00017358757202429645,0.001344,0.001856,32,0.009056,0.0011646676248661205,0.006528,0.009535,32,0.02373125,0.010072778289888819,0.01867,0.06298,32,0.008895,0.00039796713491667917,0.00835,0.009675,32,5050990.592,875753.0573881854,3298295.808,5497683.968,32
reduce,ring,610.629642,18.274389943413695,572.109263,632.431813,32,0.035695000000000005,0.010586329179071053,0.028065,0.0592255,32,0.2503435,0.12558265508750951,0.029088,0.458848,32,0.001376,0.000236403154828575,0.001344,0.002048,32,0.002528,8.956958008955588e-05,0.002432,0.002752,32,0.449470875,1.4204735461860012,0.0179475,5.5995205,32,0.007945,0.0009430188257910713,0.007265,0.01089,32,9961.472,0.0,9961.472,9961.472,32
