nccl_init_ns,nccl_op_ns,gpu_kernel_ns,gpu_kernel_name,gpu_memcpy_ns,gpu_memset_ns,gpu_mem_bytes,network_wait_ns,cuda_api_total_ns,collective,algo,rank
2407613482.0,49380.0,144656.0,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1376.0,6784.0,3298295.808,25085.0,9510.0,bcast,bine,0
2401495787.0,52580.0,147695.0,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1376.0,9439.0,5050990.592,21195.0,9800.0,bcast,bine,1
2401518624.0,56350.5,149087.5,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1856.0,9376.0,5050990.592,25844.75,9770.0,bcast,bine,2
2401504055.0,54350.0,145439.0,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1632.0,7072.0,3298295.808,25185.0,8740.0,bcast,bine,3
2384374581.0,56275.0,171199.5,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1344.0,8704.0,5050990.592,20322.5,8560.0,bcast,bine,4
2384393702.0,53315.5,175231.0,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1696.0,9568.0,5497683.968,19997.5,9140.0,bcast,bine,5
2384375344.0,54940.0,207248.0,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1728.0,9472.0,5497683.968,33522.5,8870.0,bcast,bine,6
2384392904.0,56945.5,203039.0,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1408.0,8608.0,5050990.592,24207.5,8951.0,bcast,bine,7
2386613544.0,52310.0,173551.5,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1376.0,8544.0,5050990.592,27552.5,8290.0,bcast,bine,8
2386624356.0,53589.5,179183.5,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1376.0,9472.0,5050990.592,19762.5,9240.0,bcast,bine,9
2386615588.0,57360.0,172624.0,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1856.0,9504.0,5050990.592,31202.5,9580.0,bcast,bine,10
2386620426.0,57780.0,167823.5,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1664.0,7168.0,3298295.808,22199.75,9500.0,bcast,bine,11
2379639932.0,53150.0,197088.0,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1376.0,7136.0,3298295.808,30650.0,8300.0,bcast,bine,12
2379675792.0,49291.0,205663.0,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1376.0,9504.0,5050990.592,25830.5,8721.0,bcast,bine,13
