nccl_init_ns,nccl_op_ns,gpu_kernel_ns,gpu_kernel_name,gpu_memcpy_ns,gpu_memset_ns,gpu_mem_bytes,network_wait_ns,cuda_api_total_ns,collective,algo,rank
1394701551.0,44020.5,246128.5,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1376.0,6592.0,3298295.808,31285.0,8580.0,bcast,bine,0
1392247314.0,45264.5,241854.0,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1376.0,9216.0,5050990.592,29045.0,9290.0,bcast,bine,1
1392274064.0,48550.5,245840.0,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1728.0,9215.0,5050990.592,30310.0,8530.0,bcast,bine,2
1395968265.0,50990.0,240143.5,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1568.0,6752.0,3298295.808,29490.0,9330.0,bcast,bine,3
1373734179.0,48560.5,267247.0,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1376.0,6656.0,3298295.808,31485.5,8810.0,bcast,bine,4
1373752039.0,48905.0,274494.5,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1376.0,9344.0,5050990.592,19102.75,8410.0,bcast,bine,5
1373744650.0,49725.0,306767.5,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1696.0,9344.0,5050990.592,24030.0,8550.0,bcast,bine,6
1373740779.0,47620.5,300638.5,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1376.0,6432.0,3298295.808,23580.0,9430.0,bcast,bine,7
1369034671.0,41440.0,272480.0,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1376.0,6464.0,3298295.808,28010.5,9020.0,bcast,bine,8
1369056062.0,43670.5,277647.0,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1696.0,9088.0,5050990.592,21385.0,8440.0,bcast,bine,9
1369034812.0,48370.0,272191.0,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1600.0,9376.0,5050990.592,36250.5,9730.0,bcast,bine,10
1369049801.0,49051.0,266079.0,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1600.0,6560.0,3298295.808,30877.5,8890.0,bcast,bine,11
1375209637.0,46920.0,297184.0,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1376.0,6912.0,3298295.808,39865.5,8890.0,bcast,bine,12
1377067280.0,44895.0,302640.5,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1408.0,9344.0,5050990.592,24555.0,8991.0,bcast,bine,13
1375203977.0,47615.5,268479.0,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1408.0,9440.0,5050990.592,24205.0,9425.0,bcast,bine,14
1375199274.0,48045.5,261791.0,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1600.0,6464.0,3298295.808,25170.0,8610.0,bcast,bine,15
569112316.0,30061.0,42976.0,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1376.0,1984.0,2097.152,990805.5,7570.0,bcast,ring,0
566583709.0,39205.0,534428.0,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1376.0,2752.0,5242.88,38950.0,8630.0,bcast,ring,1
566604829.0,55630.5,518031.0,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1376.0,1920.0,2097.152,30830.0,8020.0,bcast,ring,2
566582948.0,32520.0,70272.0,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1600.0,1920.0,2097.152,1402561.75,7770.0,bcast,ring,3
521506869.0,28175.0,179631.5,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1376.0,1920.0,2097.152,259433.5,7055.0,bcast,ring,4
521516858.0,40115.0,152399.0,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1376.0,2752.0,5242.88,31212.75,9145.0,bcast,ring,5
521506187.0,57055.0,220495.0,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),2016.0,1920.0,2097.152,30360.25,8680.0,bcast,ring,6
521507147.0,32455.5,203263.0,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1600.0,1888.0,2097.152,1971481.75,7460.0,bcast,ring,7
