nccl_init_ns,nccl_op_ns,gpu_kernel_ns,gpu_kernel_name,gpu_memcpy_ns,gpu_memset_ns,gpu_mem_bytes,network_wait_ns,cuda_api_total_ns,collective,algo,rank
3513078211.0,63360.0,7096718.0,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1376.0,8896.0,5050990.592,69320.0,10729.0,bcast,bine,0
3510656859.0,67110.0,6615450.0,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1376.0,9792.0,5497683.968,54410.0,11140.0,bcast,bine,1
3510657120.0,70525.5,6630316.0,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1376.0,9664.0,5497683.968,67085.0,10400.0,bcast,bine,2
3510616528.0,67450.0,6617329.0,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1376.0,8992.0,5050990.592,66750.0,8500.0,bcast,bine,3
3422274010.0,71235.0,8493067.0,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1344.0,8960.0,5050990.592,68790.0,8610.0,bcast,bine,4
3422265069.0,69875.0,8511520.0,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1376.0,9760.0,5497683.968,56430.0,9960.0,bcast,bine,5
3422277909.0,72130.5,8588006.5,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1888.0,9824.0,5497683.968,51167.5,11250.0,bcast,bine,6
3422269010.0,70280.0,8566417.0,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1408.0,9024.0,5050990.592,46720.0,9060.0,bcast,bine,7
3464742736.0,72254.5,8470673.0,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1376.0,9056.0,5050990.592,52337.5,8960.0,bcast,bine,8
3464757630.0,72754.0,8489028.0,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1376.0,9824.0,5497683.968,79455.0,9510.0,bcast,bine,9
3464744399.0,75984.5,8459451.0,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1664.0,9856.0,5497683.968,58212.5,9149.0,bcast,bine,10
