nccl_init_ns,nccl_op_ns,gpu_kernel_ns,gpu_kernel_name,gpu_memcpy_ns,gpu_memset_ns,gpu_mem_bytes,network_wait_ns,cuda_api_total_ns,collective,algo,rank
1751805982.0,49255.0,4800271.0,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1376.0,6624.0,3298295.808,29030.0,9610.0,bcast,bine,0
1749266453.0,51630.5,4189311.0,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1408.0,9184.0,5050990.592,26340.0,9930.0,bcast,bine,1
1749251431.0,55775.0,4207822.0,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1728.0,9216.0,5050990.592,25223.25,10390.0,bcast,bine,2
1749283352.0,53980.0,4184643.0,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1600.0,6496.0,3298295.808,28711.0,9450.0,bcast,bine,3
1712169756.0,58850.5,4356472.0,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1376.0,6656.0,3298295.808,28785.0,8800.0,bcast,bine,4
1712179166.0,53771.0,4385154.0,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1664.0,9312.0,5050990.592,25800.25,9480.0,bcast,bine,5
1712180496.0,56686.0,4508011.0,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1696.0,9408.0,5050990.592,24010.0,9111.0,bcast,bine,6
1713007413.0,59115.0,4494805.0,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1568.0,6496.0,3298295.808,27945.5,8670.0,bcast,bine,7
1690764585.0,48005.0,4422705.0,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1376.0,6528.0,3298295.808,26140.0,9700.0,bcast,bine,8
1690793636.0,49330.5,4445294.0,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1376.0,9280.0,5050990.592,21770.5,10291.0,bcast,bine,9
1690763757.0,55280.0,4415050.5,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1664.0,9376.0,5050990.592,17822.75,10270.0,bcast,bine,10
1690787846.0,57771.0,4399620.0,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1600.0,6592.0,3298295.808,26345.5,10490.0,bcast,bine,11
1682498822.0,59484.0,4466653.0,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1376.0,6624.0,3298295.808,54482.5,9860.0,bcast,bine,12
1682512889.0,54819.5,4487659.0,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1376.0,9280.0,5050990.592,24610.0,8751.0,bcast,bine,13
1682498321.0,57315.0,4385074.5,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1696.0,9312.0,5050990.592,19665.0,10170.0,bcast,bine,14
1682512609.0,58510.0,4362487.5,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1600.0,6624.0,3298295.808,28515.0,9160.0,bcast,bine,15
874465322.0,32145.0,1286607.5,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1376.0,1856.0,2097.152,3657773.75,8140.0,bcast,ring,0
872025052.0,43500.0,3353282.0,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1376.0,2752.0,5242.88,31920.0,8760.0,bcast,ring,1
872074535.0,58025.0,3295185.0,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1376.0,1888.0,2097.152,27597.5,7960.0,bcast,ring,2
872042024.0,33695.0,1472192.5,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1376.0,1856.0,2097.152,5840032.5,7750.0,bcast,ring,3
854441315.0,31265.5,1827468.5,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1376.0,1856.0,2097.152,2034447.25,8329.5,bcast,ring,4
854416424.0,44975.5,1718026.5,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1344.0,2432.0,5242.88,31997.75,8870.0,bcast,ring,5
854432203.0,53525.0,2039070.0,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1696.0,1856.0,2097.152,34558.5,9035.75,bcast,ring,6
854437615.0,34310.5,2119019.0,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1376.0,1888.0,2097.152,5234180.0,8500.0,bcast,ring,7
854836505.0,32880.5,2582743.0,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1376.0,1856.0,2097.152,5531803.0,8690.0,bcast,ring,8
854842214.0,42765.0,2541471.0,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1376.0,2528.0,5242.88,28262.5,10000.0,bcast,ring,9
