nccl_init_ns,nccl_op_ns,gpu_kernel_ns,gpu_kernel_name,gpu_memcpy_ns,gpu_memset_ns,gpu_mem_bytes,network_wait_ns,cuda_api_total_ns,collective,algo,rank
495039085.0,31310.0,60880.0,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1472.0,1952.0,524.288,33013.0,7630.0,bcast,ring,6
495037548.0,23295.0,56000.0,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1696.0,1696.0,524.288,730407.25,7660.0,bcast,ring,7
883569658.0,37980.5,67952.0,ncclDevKernel_Reduce_Sum_f32_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1376.0,6368.0,3298295.808,28020.0,7640.0,reduce,bine,0
865468788.0,36460.0,25503.5,ncclDevKernel_Reduce_Sum_f32_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1376.0,6720.0,3298295.808,20447.75,8160.0,reduce,bine,1
865430358.0,35185.5,25248.0,ncclDevKernel_Reduce_Sum_f32_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1664.0,6784.0,3298295.808,22529.25,8129.0,reduce,bine,2
865457267.0,37730.5,63327.5,ncclDevKernel_Reduce_Sum_f32_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1376.0,6400.0,3298295.808,21322.5,8110.0,reduce,bine,3
879397163.0,39490.0,40128.0,ncclDevKernel_Reduce_Sum_f32_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1376.0,6400.0,3298295.808,27760.25,7770.0,reduce,bine,4
859011327.0,35435.0,25696.0,ncclDevKernel_Reduce_Sum_f32_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1376.0,6560.0,3298295.808,21067.75,7960.0,reduce,bine,5
859025848.0,36745.0,25104.0,ncclDevKernel_Reduce_Sum_f32_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1664.0,6656.0,3298295.808,22450.0,7900.5,reduce,bine,6
859012276.0,38021.0,40351.5,ncclDevKernel_Reduce_Sum_f32_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1376.0,6304.0,3298295.808,21847.5,8070.0,reduce,bine,7
489057235.0,23555.5,73488.0,ncclDevKernel_Reduce_Sum_f32_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1376.0,1888.0,524.288,411325.0,6670.0,reduce,ring,0
472969277.0,30095.0,69088.0,ncclDevKernel_Reduce_Sum_f32_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1344.0,2208.0,2621.44,15742.25,7700.0,reduce,ring,1
472938667.0,26700.0,20992.0,ncclDevKernel_Reduce_Sum_f32_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1408.0,1920.0,524.288,17310.0,8040.0,reduce,ring,2
472957547.0,23590.0,14304.0,ncclDevKernel_Reduce_Sum_f32_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1344.0,1696.0,524.288,991120.5,9060.0,reduce,ring,3
484066969.0,23215.0,42448.0,ncclDevKernel_Reduce_Sum_f32_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1408.0,1984.0,524.288,132796.0,8040.0,reduce,ring,4
484071218.0,30205.0,33968.0,ncclDevKernel_Reduce_Sum_f32_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1376.0,2240.0,2621.44,28025.0,7540.0,reduce,ring,5
484074980.0,25595.5,52303.5,ncclDevKernel_Reduce_Sum_f32_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1376.0,1920.0,524.288,27402.5,8320.0,reduce,ring,6
483985748.0,23410.0,46752.0,ncclDevKernel_Reduce_Sum_f32_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1376.0,1728.0,524.288,355075.25,7335.0,reduce,ring,7
