nccl_init_ns,nccl_op_ns,gpu_kernel_ns,gpu_kernel_name,gpu_memcpy_ns,gpu_memset_ns,gpu_mem_bytes,network_wait_ns,cuda_api_total_ns,collective,algo,rank
1258889727.0,38125.0,77535.0,ncclDevKernel_Reduce_Sum_f32_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1600.0,6464.0,3298295.808,23885.0,8550.0,reduce,bine,11
1253051179.0,34140.0,42944.0,ncclDevKernel_Reduce_Sum_f32_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1376.0,6560.0,3298295.808,17422.5,8860.0,reduce,bine,12
1253072139.0,38055.0,25952.5,ncclDevKernel_Reduce_Sum_f32_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1664.0,9376.0,5050990.592,40605.0,8530.0,reduce,bine,13
1253050398.0,36890.0,26560.0,ncclDevKernel_Reduce_Sum_f32_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1568.0,9344.0,5050990.592,21980.0,8430.0,reduce,bine,14
1253058169.0,36630.0,41952.0,ncclDevKernel_Reduce_Sum_f32_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1376.0,6464.0,3298295.808,22910.0,8271.0,reduce,bine,15
535686692.0,24875.0,138784.5,ncclDevKernel_Reduce_Sum_f32_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1376.0,1920.0,2097.152,333041.0,6665.0,reduce,ring,0
532950474.0,31670.0,133951.0,ncclDevKernel_Reduce_Sum_f32_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1344.0,2784.0,5242.88,28452.75,8035.0,reduce,ring,1
532909185.0,26750.0,20016.0,ncclDevKernel_Reduce_Sum_f32_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1376.0,1920.0,2097.152,31590.0,7760.0,reduce,ring,2
532939004.0,26505.0,14144.0,ncclDevKernel_Reduce_Sum_f32_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1344.0,1856.0,2097.152,761437.0,6725.5,reduce,ring,3
518049287.0,25505.5,43984.0,ncclDevKernel_Reduce_Sum_f32_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1376.0,1920.0,2097.152,838390.25,7640.0,reduce,ring,4
518072969.0,32415.5,35488.0,ncclDevKernel_Reduce_Sum_f32_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1376.0,2752.0,5242.88,42339.5,8310.0,reduce,ring,5
518049358.0,29225.5,53903.5,ncclDevKernel_Reduce_Sum_f32_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1600.0,1920.0,2097.152,41875.0,8890.0,reduce,ring,6
518057998.0,26940.0,48544.0,ncclDevKernel_Reduce_Sum_f32_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1600.0,1888.0,2097.152,2763716.5,7241.0,reduce,ring,7
525157708.0,25595.0,74992.0,ncclDevKernel_Reduce_Sum_f32_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1376.0,1920.0,2097.152,1056581.25,6875.0,reduce,ring,8
517295500.0,30980.5,68736.0,ncclDevKernel_Reduce_Sum_f32_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1376.0,2784.0,5242.88,31323.0,7815.0,reduce,ring,9
516314754.0,28575.5,86943.5,ncclDevKernel_Reduce_Sum_f32_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1376.0,1920.0,2097.152,31405.0,8330.0,reduce,ring,10
509454261.0,25490.0,80000.0,ncclDevKernel_Reduce_Sum_f32_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1376.0,1856.0,2097.152,958481.5,6760.0,reduce,ring,11
516370833.0,24660.5,107872.0,ncclDevKernel_Reduce_Sum_f32_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1376.0,1952.0,2097.152,382278.75,6869.5,reduce,ring,12
516337224.0,32285.0,101056.0,ncclDevKernel_Reduce_Sum_f32_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1376.0,2752.0,5242.88,28013.0,7990.0,reduce,ring,13
516385943.0,27275.0,117839.0,ncclDevKernel_Reduce_Sum_f32_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1344.0,1920.0,2097.152,27082.75,8295.0,reduce,ring,14
516337593.0,26170.0,111903.5,ncclDevKernel_Reduce_Sum_f32_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1600.0,1856.0,2097.152,1306572.0,7710.0,reduce,ring,15
