nccl_init_ns,nccl_op_ns,gpu_kernel_ns,gpu_kernel_name,gpu_memcpy_ns,gpu_memset_ns,gpu_mem_bytes,network_wait_ns,cuda_api_total_ns,collective,algo,rank
1265514717.0,40490.0,118608.5,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1408.0,6496.0,3298295.808,25688.0,8500.0,bcast,bine,0
1263033431.0,40575.5,120367.0,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1376.0,9120.0,5050990.592,49919.5,8670.0,bcast,bine,1
1263056310.0,43755.0,122368.0,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1664.0,9280.0,5050990.592,24695.0,8885.0,bcast,bine,2
1263072730.0,43750.0,119231.5,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1600.0,6624.0,3298295.808,24525.0,8330.0,bcast,bine,3
1242721364.0,45260.5,142800.0,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1376.0,6688.0,3298295.808,30552.5,8609.5,bcast,bine,4
1242728873.0,42345.0,149359.0,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1376.0,9312.0,5050990.592,21877.5,8371.0,bcast,bine,5
1242715383.0,43905.0,175663.5,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1376.0,9344.0,5050990.592,24175.0,8530.0,bcast,bine,6
1242718233.0,44165.5,171247.0,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1376.0,6560.0,3298295.808,22185.0,8611.0,bcast,bine,7
1247540686.0,41470.0,145488.0,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1376.0,6496.0,3298295.808,36000.25,8400.0,bcast,bine,8
1247526435.0,42505.5,149743.0,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1568.0,9088.0,5050990.592,26430.0,8755.0,bcast,bine,9
1247533752.0,46540.0,144735.0,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1600.0,9248.0,5050990.592,20490.0,8960.0,bcast,bine,10
1247528783.0,46820.0,139936.0,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1632.0,6656.0,3298295.808,26642.5,8320.0,bcast,bine,11
1242938642.0,44105.0,164144.0,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1376.0,6656.0,3298295.808,34125.0,8760.0,bcast,bine,12
1242947805.0,41460.5,170720.0,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1696.0,9312.0,5050990.592,26547.5,8509.0,bcast,bine,13
1242934055.0,43625.0,143200.0,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1664.0,9408.0,5050990.592,22800.5,8380.0,bcast,bine,14
1242952482.0,42790.5,138048.0,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1376.0,6528.0,3298295.808,26140.0,8571.0,bcast,bine,15
473626288.0,28200.0,29856.5,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1376.0,1920.0,2097.152,1244568.5,7470.0,bcast,ring,0
451815238.0,37555.5,260621.5,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1344.0,2752.0,5242.88,30010.0,7790.0,bcast,ring,1
451793508.0,45665.5,250271.5,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1344.0,1920.0,2097.152,31165.5,9100.0,bcast,ring,2
451795997.0,30495.0,42608.0,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1600.0,1888.0,2097.152,906152.5,7380.0,bcast,ring,3
446901431.0,28230.0,95999.0,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1376.0,1920.0,2097.152,755304.5,7600.0,bcast,ring,4
446903030.0,36405.0,83568.0,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1376.0,2784.0,5242.88,41025.75,8000.0,bcast,ring,5
446901091.0,52630.0,113712.0,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1408.0,2432.0,2097.152,29885.25,9620.0,bcast,ring,6
446898131.0,30240.5,105967.5,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1568.0,1856.0,2097.152,337379.75,6895.0,bcast,ring,7
459610339.0,26351.0,160064.0,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1376.0,2016.0,2097.152,1139429.5,6750.0,bcast,ring,8
459624118.0,36105.0,144143.0,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1376.0,2784.0,5242.88,29883.0,7900.0,bcast,ring,9
459599919.0,48475.5,176399.0,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1376.0,1952.0,2097.152,31810.25,8601.0,bcast,ring,10
459613829.0,30210.5,169119.5,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1376.0,1888.0,2097.152,462035.5,7045.0,bcast,ring,11
448267781.0,25900.5,220000.0,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1376.0,1920.0,2097.152,233928.5,6410.0,bcast,ring,12
448268050.0,34805.0,206513.0,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1376.0,2752.0,5242.88,28295.5,8309.0,bcast,ring,13
448270441.0,48950.0,235455.0,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1600.0,1952.0,2097.152,29770.25,8820.0,bcast,ring,14
448268651.0,28920.0,229487.5,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1376.0,1824.0,2097.152,954258.0,6970.0,bcast,ring,15
1217517044.0,46395.5,170336.0,ncclDevKernel_Reduce_Sum_f32_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1376.0,6400.0,3298295.808,39842.5,8410.0,reduce,bine,0
1215036179.0,44419.5,34112.0,ncclDevKernel_Reduce_Sum_f32_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1408.0,9184.0,5050990.592,23285.0,8770.0,reduce,bine,1
1215009127.0,49040.0,33952.0,ncclDevKernel_Reduce_Sum_f32_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1696.0,9280.0,5050990.592,24660.5,9770.0,reduce,bine,2
1215045428.0,50175.0,109327.5,ncclDevKernel_Reduce_Sum_f32_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1376.0,6592.0,3298295.808,24132.5,8260.0,reduce,bine,3
1201506866.0,46270.5,62400.0,ncclDevKernel_Reduce_Sum_f32_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1376.0,6624.0,3298295.808,48760.0,8120.0,reduce,bine,4
1201472235.0,49240.5,34063.5,ncclDevKernel_Reduce_Sum_f32_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1376.0,9280.0,5050990.592,22312.5,8760.0,reduce,bine,5
1201504536.0,50515.0,34175.5,ncclDevKernel_Reduce_Sum_f32_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1664.0,9312.0,5050990.592,43870.5,8480.0,reduce,bine,6
1201491457.0,46305.0,63360.0,ncclDevKernel_Reduce_Sum_f32_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1568.0,6464.0,3298295.808,23737.25,9160.0,reduce,bine,7
1185975510.0,46565.0,111040.0,ncclDevKernel_Reduce_Sum_f32_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1376.0,6464.0,3298295.808,29880.0,8710.0,reduce,bine,8
1185992767.0,43375.0,33840.0,ncclDevKernel_Reduce_Sum_f32_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1600.0,9279.0,5050990.592,27347.5,8760.0,reduce,bine,9
1185976930.0,51075.0,34480.0,ncclDevKernel_Reduce_Sum_f32_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1728.0,9248.0,5050990.592,17195.0,9690.0,reduce,bine,10
1185979239.0,51710.0,136735.5,ncclDevKernel_Reduce_Sum_f32_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1632.0,6624.0,3298295.808,16650.0,8890.0,reduce,bine,11
1189647544.0,49110.0,62048.0,ncclDevKernel_Reduce_Sum_f32_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1408.0,6912.0,3298295.808,35142.25,9470.0,reduce,bine,12
1189670422.0,48960.5,34432.0,ncclDevKernel_Reduce_Sum_f32_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1376.0,9280.0,5050990.592,21810.0,8490.0,reduce,bine,13
1189650910.0,52070.5,34143.5,ncclDevKernel_Reduce_Sum_f32_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1760.0,9312.0,5050990.592,23875.25,9090.0,reduce,bine,14
1189668922.0,47310.5,63839.5,ncclDevKernel_Reduce_Sum_f32_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1408.0,6464.0,3298295.808,24445.0,8850.0,reduce,bine,15
442583091.0,26490.5,238320.5,ncclDevKernel_Reduce_Sum_f32_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1376.0,1920.0,2097.152,293720.75,6840.5,reduce,ring,0
