nccl_init_ns,nccl_op_ns,gpu_kernel_ns,gpu_kernel_name,gpu_memcpy_ns,gpu_memset_ns,gpu_mem_bytes,network_wait_ns,cuda_api_total_ns,collective,algo,rank
904040328.0,42590.0,185152.0,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1344.0,6304.0,3298295.808,25180.5,8380.0,bcast,bine,0
901499969.0,42425.0,180431.0,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1632.0,6816.0,3298295.808,22370.0,8200.0,bcast,bine,1
901510838.0,45984.5,186160.0,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1376.0,6816.0,3298295.808,27577.5,8050.0,bcast,bine,2
901493708.0,42600.0,182175.5,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1376.0,6336.0,3298295.808,30675.0,8440.0,bcast,bine,3
884485466.0,41851.0,206030.5,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1376.0,6432.0,3298295.808,30735.0,7910.0,bcast,bine,4
884641587.0,40525.5,214975.5,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1376.0,6720.0,3298295.808,22930.25,9000.0,bcast,bine,5
884478363.0,45725.0,208143.0,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1376.0,6752.0,3298295.808,23425.0,8530.0,bcast,bine,6
883700801.0,44335.5,202159.0,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1376.0,6368.0,3298295.808,22442.5,8410.0,bcast,bine,7
466442603.0,27685.0,42783.5,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1376.0,1888.0,524.288,862280.5,7375.0,bcast,ring,0
452904563.0,36630.0,272255.0,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1376.0,2208.0,2621.44,41747.5,7480.0,bcast,ring,1
452892164.0,50769.5,256400.0,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1888.0,1920.0,524.288,26517.5,8760.0,bcast,ring,2
449292402.0,30154.5,68800.0,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1376.0,1696.0,524.288,342620.0,7215.0,bcast,ring,3
445690729.0,25915.0,180911.0,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1376.0,1920.0,524.288,371127.25,7580.0,bcast,ring,4
445696088.0,38315.0,150975.5,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1376.0,2208.0,2621.44,34065.5,8320.0,bcast,ring,5
445694810.0,54380.0,219743.0,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1728.0,1920.0,524.288,37857.75,8340.0,bcast,ring,6
445692660.0,30004.5,204287.0,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1664.0,1920.0,524.288,441160.75,6395.0,bcast,ring,7
852087741.0,43095.0,207600.0,ncclDevKernel_Reduce_Sum_f32_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1344.0,6336.0,3298295.808,23910.0,7850.0,reduce,bine,0
838008184.0,39450.0,47183.5,ncclDevKernel_Reduce_Sum_f32_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1376.0,6656.0,3298295.808,25055.0,7840.0,reduce,bine,1
