nccl_init_ns,nccl_op_ns,gpu_kernel_ns,gpu_kernel_name,gpu_memcpy_ns,gpu_memset_ns,gpu_mem_bytes,network_wait_ns,cuda_api_total_ns,collective,algo,rank
472188429.0,26585.0,112688.0,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1376.0,1920.0,2097.152,1074521.5,6680.0,bcast,ring,11
456822569.0,25810.0,145392.0,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1376.0,1952.0,2097.152,551201.75,6805.5,bcast,ring,12
456813031.0,32375.0,138576.5,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1376.0,2752.0,5242.88,26315.0,7584.5,bcast,ring,13
456826599.0,28930.0,160287.0,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1760.0,1920.0,2097.152,31755.0,8224.5,bcast,ring,14
456816990.0,28855.0,149535.5,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1600.0,1888.0,2097.152,429951.75,6850.0,bcast,ring,15
1227095742.0,38530.0,110305.0,ncclDevKernel_Reduce_Sum_f32_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1376.0,6464.0,3298295.808,24652.5,8770.0,reduce,bine,0
1207674726.0,35770.5,26416.0,ncclDevKernel_Reduce_Sum_f32_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1408.0,9184.0,5050990.592,26455.5,8860.0,reduce,bine,1
1207689829.0,37935.0,27200.0,ncclDevKernel_Reduce_Sum_f32_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1696.0,9152.0,5050990.592,25945.0,8860.0,reduce,bine,2
1207674478.0,39070.0,72655.5,ncclDevKernel_Reduce_Sum_f32_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1408.0,6784.0,3298295.808,21860.25,8705.5,reduce,bine,3
1198467359.0,37370.0,45184.0,ncclDevKernel_Reduce_Sum_f32_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1376.0,6752.0,3298295.808,18477.5,8480.0,reduce,bine,4
1198485066.0,40950.5,26847.5,ncclDevKernel_Reduce_Sum_f32_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1600.0,9312.0,5050990.592,24400.0,8480.5,reduce,bine,5
1198463687.0,37805.5,27088.0,ncclDevKernel_Reduce_Sum_f32_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1696.0,9504.0,5050990.592,21122.25,8055.0,reduce,bine,6
1198474667.0,39490.0,44448.0,ncclDevKernel_Reduce_Sum_f32_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1376.0,6368.0,3298295.808,22902.75,8340.0,reduce,bine,7
1194274642.0,39040.0,71904.0,ncclDevKernel_Reduce_Sum_f32_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1376.0,6496.0,3298295.808,23815.0,8580.0,reduce,bine,8
1194267524.0,37550.5,26416.0,ncclDevKernel_Reduce_Sum_f32_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1600.0,9184.0,5050990.592,31865.25,8680.0,reduce,bine,9
