nccl_init_ns,nccl_op_ns,gpu_kernel_ns,gpu_kernel_name,gpu_memcpy_ns,gpu_memset_ns,gpu_mem_bytes,network_wait_ns,cuda_api_total_ns,collective,algo,rank
2899110251.0,61375.0,6019124.5,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1376.0,7008.0,3298295.808,121503.0,9730.0,bcast,bine,0
2896683033.0,60820.5,5551913.0,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1376.0,9696.0,5050990.592,61066.0,11220.0,bcast,bine,1
2896739740.0,64180.5,5569699.0,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1824.0,9600.0,5050990.592,41780.5,10180.0,bcast,bine,2
2896702930.0,63021.0,5546108.5,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1696.0,8832.0,5050990.592,65465.5,8560.0,bcast,bine,3
2808503388.0,68140.0,7105166.0,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1376.0,8896.0,5050990.592,92730.0,9700.0,bcast,bine,4
2808515997.0,64280.0,7126131.0,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1376.0,9792.0,5497683.968,57370.0,10200.0,bcast,bine,5
2808509214.0,70600.0,7240634.0,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1856.0,9696.0,5497683.968,46580.0,12850.0,bcast,bine,6
2808511850.0,66675.0,7221416.0,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1696.0,8864.0,5050990.592,55215.0,9150.0,bcast,bine,7
2848182533.0,67279.5,7118832.5,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1376.0,8960.0,5050990.592,68594.25,8650.0,bcast,bine,8
2848190485.0,65484.5,7138403.0,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1376.0,9760.0,5497683.968,62042.0,11750.0,bcast,bine,9
2848182945.0,70604.5,7114443.0,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1888.0,9824.0,5497683.968,51215.0,9680.0,bcast,bine,10
2848185845.0,69099.5,7097569.0,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1408.0,8896.0,5050990.592,55270.0,8670.0,bcast,bine,11
2809774492.0,66085.0,7193551.5,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1376.0,8992.0,5050990.592,69267.75,8440.0,bcast,bine,12
2809765601.0,62960.0,7217137.5,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1376.0,9760.0,5497683.968,58795.5,9720.0,bcast,bine,13
2809755983.0,66000.0,7288133.0,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1408.0,9792.0,5497683.968,52175.0,9020.0,bcast,bine,14
2809731734.0,66385.0,7266708.0,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1376.0,8928.0,5050990.592,79440.25,8670.0,bcast,bine,15
2802113689.0,68441.0,7159054.0,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1376.0,9088.0,5050990.592,79020.0,9935.5,bcast,bine,16
2802124784.0,68820.0,7178354.5,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1728.0,9856.0,5497683.968,47235.0,10209.0,bcast,bine,17
2802107171.0,70750.0,7196961.0,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1696.0,9856.0,5497683.968,44275.0,9850.0,bcast,bine,18
2802090453.0,67525.0,7178516.0,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1408.0,8928.0,5050990.592,53925.5,9130.0,bcast,bine,19
2848053534.0,67160.0,7287744.5,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1376.0,8928.0,5050990.592,54313.0,8791.0,bcast,bine,20
2848049604.0,61515.0,7308406.0,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1376.0,9728.0,5497683.968,48770.0,9840.0,bcast,bine,21
