nccl_init_ns,nccl_op_ns,gpu_kernel_ns,gpu_kernel_name,gpu_memcpy_ns,gpu_memset_ns,gpu_mem_bytes,network_wait_ns,cuda_api_total_ns,collective,algo,rank
2245339814.0,43580.5,71264.0,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1376.0,6528.0,3298295.808,29905.0,8780.0,bcast,bine,0
2242945479.0,38055.0,76655.5,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1376.0,9344.0,5050990.592,17975.0,8480.0,bcast,bine,1
2242969399.0,40715.0,80576.0,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1888.0,9440.0,5050990.592,29585.0,8720.0,bcast,bine,2
2242966909.0,41225.5,76096.0,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1664.0,6848.0,3298295.808,32850.0,8690.0,bcast,bine,3
2220617508.0,39230.0,94975.5,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1344.0,8768.0,5050990.592,27914.5,8130.0,bcast,bine,4
2220599967.0,38995.0,99904.0,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1632.0,9536.0,5497683.968,26570.5,8510.0,bcast,bine,5
2220625877.0,34564.5,124192.0,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1856.0,9536.0,5497683.968,25054.5,8810.0,bcast,bine,6
2220594527.0,39420.0,117935.5,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1376.0,8768.0,5050990.592,25300.0,8380.0,bcast,bine,7
2201669700.0,38510.0,97423.0,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1376.0,8800.0,5050990.592,22705.0,8360.0,bcast,bine,8
2201690241.0,39245.0,101359.5,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1376.0,9440.0,5050990.592,24475.0,8880.0,bcast,bine,9
2201665960.0,36015.0,97471.5,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1696.0,9504.0,5050990.592,23612.25,8800.0,bcast,bine,10
2201687200.0,40845.0,90479.5,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1376.0,6976.0,3298295.808,23577.5,8620.0,bcast,bine,11
2198023953.0,42725.0,109184.0,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1376.0,7072.0,3298295.808,26265.5,8520.0,bcast,bine,12
2198029053.0,38275.0,114943.5,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1376.0,9472.0,5050990.592,28420.5,8530.0,bcast,bine,13
2198055776.0,38625.0,139184.0,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1824.0,9440.0,5050990.592,24450.0,8821.0,bcast,bine,14
2198023341.0,36230.5,134528.0,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1664.0,6880.0,3298295.808,24130.5,8570.0,bcast,bine,15
2193093684.0,39555.0,112208.0,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1376.0,6720.0,3298295.808,49004.75,8700.0,bcast,bine,16
2193051440.0,38194.5,117712.0,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1376.0,9376.0,5050990.592,21870.0,8460.0,bcast,bine,17
