nccl_init_ns,nccl_op_ns,gpu_kernel_ns,gpu_kernel_name,gpu_memcpy_ns,gpu_memset_ns,gpu_mem_bytes,network_wait_ns,cuda_api_total_ns,collective,algo,rank
501595379.0,28220.0,346430.0,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1376.0,1984.0,524.288,309665.0,7535.5,bcast,ring,4
501605199.0,39460.0,307295.0,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1376.0,2240.0,2621.44,28978.0,8970.0,bcast,ring,5
501603119.0,55155.0,416254.0,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1376.0,1984.0,524.288,32400.25,9480.0,bcast,ring,6
501594568.0,31450.0,388750.0,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1376.0,1728.0,524.288,1688375.5,7380.0,bcast,ring,7
848720986.0,43820.0,465887.5,ncclDevKernel_Reduce_Sum_f32_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1344.0,6368.0,3298295.808,32085.5,8395.0,reduce,bine,0
846293845.0,40536.0,78799.5,ncclDevKernel_Reduce_Sum_f32_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1728.0,6880.0,3298295.808,29270.25,8480.0,reduce,bine,1
846329477.0,45864.5,79040.0,ncclDevKernel_Reduce_Sum_f32_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1856.0,6784.0,3298295.808,30075.0,9895.0,reduce,bine,2
846255615.0,47305.0,425887.0,ncclDevKernel_Reduce_Sum_f32_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1376.0,6432.0,3298295.808,22050.25,8200.0,reduce,bine,3
829223472.0,44530.0,187983.0,ncclDevKernel_Reduce_Sum_f32_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1376.0,6432.0,3298295.808,43660.5,7750.0,reduce,bine,4
829243181.0,48140.0,79296.0,ncclDevKernel_Reduce_Sum_f32_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1408.0,6656.0,3298295.808,23592.75,8200.0,reduce,bine,5
829237302.0,49320.5,79119.5,ncclDevKernel_Reduce_Sum_f32_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1376.0,6848.0,3298295.808,28247.5,8955.0,reduce,bine,6
829241061.0,46265.0,192191.0,ncclDevKernel_Reduce_Sum_f32_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1376.0,6336.0,3298295.808,26507.75,8250.0,reduce,bine,7
466454842.0,29505.0,419791.0,ncclDevKernel_Reduce_Sum_f32_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1344.0,1920.0,524.288,596518.0,7060.0,reduce,ring,0
444214730.0,37725.0,387998.5,ncclDevKernel_Reduce_Sum_f32_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1376.0,2208.0,2621.44,25642.5,8500.0,reduce,ring,1
443736251.0,52165.0,354800.0,ncclDevKernel_Reduce_Sum_f32_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1664.0,1952.0,524.288,27577.5,8400.0,reduce,ring,2
444246651.0,30575.0,73008.0,ncclDevKernel_Reduce_Sum_f32_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1376.0,1728.0,524.288,289485.0,7050.0,reduce,ring,3
444601203.0,27860.5,243022.5,ncclDevKernel_Reduce_Sum_f32_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1376.0,1952.0,524.288,474303.0,7515.0,reduce,ring,4
444594952.0,38130.0,207919.5,ncclDevKernel_Reduce_Sum_f32_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1376.0,2240.0,2621.44,39493.0,8100.0,reduce,ring,5
444608972.0,53760.0,296638.5,ncclDevKernel_Reduce_Sum_f32_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1376.0,1952.0,524.288,30222.5,9530.0,reduce,ring,6
444602453.0,31135.0,274942.5,ncclDevKernel_Reduce_Sum_f32_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1376.0,1728.0,524.288,846345.0,7450.0,reduce,ring,7
