nccl_init_ns,nccl_op_ns,gpu_kernel_ns,gpu_kernel_name,gpu_memcpy_ns,gpu_memset_ns,gpu_mem_bytes,network_wait_ns,cuda_api_total_ns,collective,algo,rank
1737917985.0,46175.0,412273.0,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1376.0,6592.0,3298295.808,33835.0,8860.0,bcast,bine,0
1734252433.0,49310.0,386460.5,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1408.0,9152.0,5050990.592,24155.5,9620.0,bcast,bine,1
1734286414.0,53815.5,398751.5,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1696.0,9248.0,5050990.592,25082.5,9311.0,bcast,bine,2
1734289604.0,52965.0,385631.5,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1376.0,6560.0,3298295.808,24129.75,8700.0,bcast,bine,3
1713516779.0,48095.0,454719.0,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1376.0,6720.0,3298295.808,31680.5,8190.0,bcast,bine,4
1713529447.0,48465.5,474381.5,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1408.0,9312.0,5050990.592,25410.5,9710.0,bcast,bine,5
1713474617.0,53601.0,542943.0,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1632.0,9376.0,5050990.592,27975.0,8791.0,bcast,bine,6
1713513079.0,53130.0,527661.0,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1376.0,6464.0,3298295.808,36322.5,10171.0,bcast,bine,7
1729117591.0,49065.5,465487.0,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1600.0,6432.0,3298295.808,31958.0,8650.0,bcast,bine,8
1729113242.0,44510.0,480301.5,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1664.0,9376.0,5050990.592,24580.0,9070.0,bcast,bine,9
1729106171.0,51475.0,466094.0,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1600.0,9248.0,5050990.592,20775.25,9400.0,bcast,bine,10
1729120788.0,49715.0,456991.0,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1696.0,6496.0,3298295.808,22285.5,8390.0,bcast,bine,11
1717118594.0,53640.0,506896.0,ncclDevKernel_Broadcast_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>),1376.0,6688.0,3298295.808,40920.0,8690.0,bcast,bine,12
